sepDist,time,drone1_x,drone1_y,drone1_z,drone1_roll,drone1_pitch,drone1_yaw,drone1_thrust,drone2_x,drone2_y,drone2_z,drone2_roll,drone2_pitch,drone2_yaw,drone2_thrust,downwash_force_at_pos_drone1
0.57,12.3,2.0093066692352295,-0.02530032768845558,1.0016511678695679,-0.027345847338438034,-0.012111550197005272,0.015482055954635143,0.1042407504026475,2.0004029273986816,0.004614406265318394,1.5707863569259644,0.0038186132442206144,-0.003388999728485942,0.01377366203814745,0.016805339602728595,0.6424393073530373
0.57,12.306666666666667,2.009812593460083,-0.02542729489505291,1.0021103620529175,-0.02905779704451561,-0.009124436415731907,0.015358693897724152,0.08693536785613862,2.0004310607910156,0.0046938760206103325,1.5707125663757324,0.003602399490773678,-0.003578371601179242,0.014240030199289322,0.01609115520872612,0.6424393073530373
0.57,12.313333333333334,2.0102686882019043,-0.02538236789405346,1.0024651288986206,-0.030876072123646736,-0.005313599016517401,0.01514792162925005,0.10685896208513794,2.0003957748413086,0.004764285404235125,1.570639729499817,0.0038539976812899113,-0.003096475498750806,0.013864235021173954,0.015222200159183161,0.6424393073530373
0.57,12.32,2.0108487606048584,-0.02546679973602295,1.002869963645935,-0.03690639138221741,-0.006023760885000229,0.015789439901709557,0.09755376447338165,2.000385046005249,0.004854931961745024,1.570595383644104,0.0038215352687984705,-0.0031154246535152197,0.013741978444159031,0.018598845470061284,0.6424393073530373
0.57,12.326666666666668,2.011293649673462,-0.02535935305058956,1.0033320188522339,-0.03736826032400131,-0.005501358769834042,0.01605774089694023,0.09870195975600166,2.000335216522217,0.00494301225990057,1.570523738861084,0.00371879362501204,-0.0033759018406271935,0.013531900011003017,0.021247938772449838,0.6424393073530373
0.57,12.333333333333334,2.0117545127868652,-0.025222938507795334,1.0037814378738403,-0.03711967542767525,-0.01074068620800972,0.016780944541096687,0.10303732965794007,2.000274658203125,0.0050641619600355625,1.5704822540283203,0.004245009273290634,-0.003625646233558655,0.01309776958078146,0.017437771774851406,0.6424393073530373
0.57,12.340000000000002,2.0122551918029785,-0.02504216693341732,1.0042155981063843,-0.03833870217204094,-0.021038658916950226,0.01822594739496708,0.09541059272386943,2.000286817550659,0.005179616156965494,1.5704883337020874,0.004584840964525938,-0.003987922333180904,0.013109118677675724,0.019053237089028043,0.6424393073530373
0.57,12.346666666666668,2.0127360820770264,-0.02486138790845871,1.004590630531311,-0.0367925688624382,-0.025382163003087044,0.02024894207715988,0.09236921377287491,2.000253438949585,0.0052483826875686646,1.5703868865966797,0.004731913562864065,-0.003489980474114418,0.012838821858167648,0.01675643551170671,0.6424393073530373
0.57,12.353333333333333,2.0132110118865967,-0.024575775489211082,1.0048590898513794,-0.03497166931629181,-0.025194237008690834,0.020652027800679207,0.095957372931198,2.0002756118774414,0.005316507071256638,1.5703011751174927,0.004426727537065744,-0.004028141498565674,0.013303869403898716,0.024939380100747668,0.6424393073530373
0.57,12.360000000000001,2.0137112140655518,-0.024341963231563568,1.005182147026062,-0.037168413400650024,-0.02595076523721218,0.02096651680767536,0.08885937083007604,2.0002188682556152,0.0054000369273126125,1.5701690912246704,0.004506121855229139,-0.002990289591252804,0.013159035705029964,0.02638752701235184,0.6424393073530373
0.57,12.366666666666667,2.0140881538391113,-0.023980526253581047,1.0054618120193481,-0.03293309733271599,-0.020214371383190155,0.021515900269150734,0.09212113620016425,2.000178813934326,0.00550569873303175,1.5700342655181885,0.004125447478145361,-0.0034364466555416584,0.013605941087007523,0.0266870947099673,0.6424393073530373
0.57,12.373333333333335,2.0144951343536377,-0.023631539195775986,1.0057613849639893,-0.03580711409449577,-0.02167561464011669,0.02184319868683815,0.09859115270671706,2.0001049041748047,0.005613036919385195,1.5699131488800049,0.0048186094500124454,-0.003040276002138853,0.013242606073617935,0.019144401248994664,0.6424393073530373
0.57,12.38,2.0148367881774902,-0.023184126242995262,1.0061006546020508,-0.037490908056497574,-0.020380815491080284,0.022971199825406075,0.10699664660185036,2.0000557899475098,0.005690429825335741,1.5698243379592896,0.004716557450592518,-0.0030731982551515102,0.01323876902461052,0.029630240837608162,0.6424393073530373
0.57,12.386666666666667,2.01517915725708,-0.022732313722372055,1.0065336227416992,-0.038192879408597946,-0.019317002967000008,0.022253042086958885,0.10502825992121256,2.0000133514404297,0.005795550998300314,1.5696625709533691,0.005217026453465223,-0.0033499200362712145,0.01308499276638031,0.02319828639948812,0.6424393073530373
0.57,12.393333333333334,2.0154857635498047,-0.022217856720089912,1.0068963766098022,-0.035924848169088364,-0.01960517093539238,0.021743129938840866,0.09923374469683645,1.9999605417251587,0.0058356705121695995,1.5695228576660156,0.005277360323816538,-0.0033949431963264942,0.012617215514183044,0.030267767849194223,0.6424393073530373
0.57,12.4,2.015749454498291,-0.02166183479130268,1.0071392059326172,-0.03274921327829361,-0.022079840302467346,0.02105095610022545,0.09375376966402435,1.999940037727356,0.005914962850511074,1.5693384408950806,0.0049909306690096855,-0.0032791728153824806,0.01289461087435484,0.03261503067345523,0.6424393073530373
0.57,12.406666666666668,2.01605486869812,-0.021175354719161987,1.0073856115341187,-0.030016718432307243,-0.024977484717965126,0.02134215459227562,0.10567713463083565,1.9998773336410522,0.005977052729576826,1.5691397190093994,0.00518510676920414,-0.0027027460746467113,0.012308318167924881,0.031316353566664186,0.6424393073530373
0.57,12.413333333333334,2.0163938999176025,-0.020571758970618248,1.0075162649154663,-0.028406266123056412,-0.028618985787034035,0.02071593888103962,0.1059965933801116,1.9998490810394287,0.006089949514716864,1.5689663887023926,0.004890414886176586,-0.0032621179707348347,0.012657266110181808,0.03463074399298961,0.6424393073530373
0.57,12.42,2.0165317058563232,-0.019917774945497513,1.0077457427978516,-0.023465951904654503,-0.024068571627140045,0.02023625187575817,0.08767550260385228,1.9997282028198242,0.006172158755362034,1.568787693977356,0.0048239887692034245,-0.003160232212394476,0.012305930256843567,0.028255029692610793,0.6424393073530373
0.57,12.426666666666668,2.0167219638824463,-0.019381001591682434,1.0078773498535156,-0.023236194625496864,-0.023981397971510887,0.019606104120612144,0.08365179663605192,1.9996545314788818,0.006246443372219801,1.5686310529708862,0.0046648187562823296,-0.0037387378979474306,0.012491155415773392,0.03015738162037049,0.6424393073530373
0.57,12.433333333333334,2.01694393157959,-0.018869692459702492,1.0078946352005005,-0.0225201528519392,-0.021900208666920662,0.0195025522261858,0.09910697049335628,1.9995859861373901,0.00629138620570302,1.568447470664978,0.0049570174887776375,-0.003582567209377885,0.012365587055683136,0.034059582647071325,0.6424393073530373
0.57,12.440000000000001,2.0172080993652344,-0.018273284658789635,1.0077894926071167,-0.01605459302663803,-0.018547458574175835,0.018527034670114517,0.07849926371624956,1.9995423555374146,0.00633623730391264,1.5682291984558105,0.005112526472657919,-0.004427472595125437,0.011905050836503506,0.029917224584742507,0.6424393073530373
0.57,12.446666666666667,2.017413377761841,-0.017791910097002983,1.0077929496765137,-0.014697776176035404,-0.01757204160094261,0.019506804645061493,0.07648214084533132,1.9994879961013794,0.006390522234141827,1.5680451393127441,0.004853751510381699,-0.004347227513790131,0.01203953567892313,0.029051014597915946,0.6424393073530373
0.57,12.453333333333335,2.017533540725708,-0.017297346144914627,1.0077621936798096,-0.015018320642411709,-0.01711326651275158,0.019421406090259552,0.08823634047394344,1.99941086769104,0.006446624640375376,1.5678765773773193,0.005009599961340427,-0.003979195840656757,0.011385316960513592,0.02329196195420485,0.6424393073530373
0.57,12.46,2.017664909362793,-0.01673176698386669,1.007667899131775,-0.020251642912626266,-0.020699085667729378,0.020050734281539917,0.07222556352388765,1.9993395805358887,0.0065090348944067955,1.567753553390503,0.004658441990613937,-0.0034782791044563055,0.0119024021551013,0.02516999244126809,0.6424393073530373
0.57,12.466666666666667,2.0177574157714844,-0.01625954918563366,1.00765061378479,-0.02632085606455803,-0.024360252544283867,0.01985115185379982,0.07663453410615324,1.9992341995239258,0.006546638440340757,1.5676285028457642,0.004965463187545538,-0.002948101842775941,0.011548971757292747,0.027270549962649722,0.6424393073530373
0.57,12.473333333333334,2.0178418159484863,-0.015758106485009193,1.0076011419296265,-0.029178036376833916,-0.02795456163585186,0.019251881167292595,0.07678645431057159,1.9991344213485718,0.0066355387680232525,1.5675052404403687,0.004946730565279722,-0.003916728310286999,0.01154303178191185,0.02079698036997495,0.6424393073530373
0.57,12.48,2.0179433822631836,-0.015262449160218239,1.0075232982635498,-0.028951121494174004,-0.03047112561762333,0.018496977165341377,0.08675635993175705,1.9990707635879517,0.006675612181425095,1.5673887729644775,0.005185768008232117,-0.0038346336223185062,0.011275296099483967,0.017946676166762772,0.6424393073530373
0.57,12.486666666666668,2.017886161804199,-0.014720448292791843,1.0073297023773193,-0.02305551804602146,-0.027046987786889076,0.0185858141630888,0.06605897790482325,1.9990211725234985,0.006692744791507721,1.5672812461853027,0.005375392735004425,-0.003372175619006157,0.011022685095667839,0.016810522070203428,0.6424393073530373
0.57,12.493333333333334,2.017922878265381,-0.014322604052722454,1.0071444511413574,-0.020221322774887085,-0.026436271145939827,0.019373591989278793,0.087962119991355,1.998945951461792,0.006745257880538702,1.5672168731689453,0.005051341373473406,-0.002938310382887721,0.011301851831376553,0.02630904178890318,0.6424393073530373
0.57,12.5,2.017893075942993,-0.013822524808347225,1.006839632987976,-0.015572906471788883,-0.025896819308400154,0.02041010744869709,0.08644050278087986,1.998816728591919,0.00680528162047267,1.5671145915985107,0.0050055780448019505,-0.0028691887855529785,0.010968945920467377,0.02096910084643875,0.6424393073530373
0.57,12.506666666666668,2.017707347869873,-0.013332211412489414,1.0066004991531372,-0.008363258093595505,-0.020171411335468292,0.01985360123217106,0.05548315314253295,1.9986923933029175,0.006841604597866535,1.5670620203018188,0.004482747055590153,-0.0029469728469848633,0.01129554957151413,0.02035516571921373,0.6424393073530373
0.57,12.513333333333334,2.017618179321289,-0.013026687316596508,1.0064120292663574,-0.009381194598972797,-0.01793619990348816,0.020044220611453056,0.0723081703271887,1.9985579252243042,0.006845803465694189,1.5670442581176758,0.004295283928513527,-0.0024527728091925383,0.011203057132661343,0.012949063485856702,0.6424393073530373
0.57,12.520000000000001,2.017516851425171,-0.012562721036374569,1.0063292980194092,-0.01377246156334877,-0.01581445522606373,0.020667806267738342,0.0576096068497569,1.9984755516052246,0.006871495395898819,1.5670416355133057,0.004545456729829311,-0.002972240559756756,0.010829745791852474,0.013374922071049214,0.6424393073530373
0.57,12.526666666666667,2.017439842224121,-0.012188672088086605,1.0062885284423828,-0.018946437165141106,-0.016664670780301094,0.020054876804351807,0.073111772550055,1.9983986616134644,0.006878620944917202,1.5670862197875977,0.00450464291498065,-0.0030482858419418335,0.01104289572685957,0.014049936591929605,0.6424393073530373
0.57,12.533333333333335,2.0172371864318848,-0.011764387600123882,1.0061601400375366,-0.020963799208402634,-0.018574004992842674,0.020428353920578957,0.06690406717267368,1.9983055591583252,0.006888838019222021,1.5670852661132812,0.0050256820395588875,-0.0024144474882632494,0.010422746650874615,0.016451112802901735,0.6424393073530373
0.57,12.540000000000001,2.0170252323150635,-0.011416585184633732,1.0059783458709717,-0.022131478413939476,-0.025110619142651558,0.021563014015555382,0.07322764389351467,1.9982010126113892,0.006921669468283653,1.5670897960662842,0.0047131930477917194,-0.0027601944748312235,0.010659513995051384,0.0206448490090169,0.6424393073530373
0.57,12.546666666666667,2.01676869392395,-0.01105225458741188,1.0057789087295532,-0.020545419305562973,-0.03128769248723984,0.023108134046196938,0.07415663879441257,1.998065710067749,0.00694356020539999,1.567102313041687,0.005150027107447386,-0.0022720792330801487,0.009963070042431355,0.024153096823194865,0.6424393073530373
